code,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
000989.SZ,24.4451,13.9905,10.4965,12.4371,10.3155,9.5112,2.1124,4.2697,11.7553,16.6309,11.9337,12.3433,14.2708,7.6542,14.9543,15.6063,17.4608,16.4524,16.6858,7.4318,2000
000990.SZ,22.0956,10.4199,6.9313,8.0429,7.5904,6.26,6.0407,5.9152,5.7068,2.5691,2.8915,1.371,2.0018,1.7002,3.1847,3.6898,5.0965,1.2508,5.1854,5.2945,2000
000993.SZ,10.6463,4.9517,1.9955,1.5594,-6.825,-15.9279,4.7666,2.9179,1.6507,3.7245,6.4569,6.9587,1.2123,3.6499,3.8566,1.6749,1.5368,1.7379,1.2004,-19.1363,2000
000995.SZ,18.9019,8.5116,0.5323,-2.6164,-29.6742,2.6478,1.4237,0.9872,-15.1847,-22.0817,3.0909,-29.5614,2.7833,5.5952,-17.0826,-28.6248,1.1151,-150.4452,0,0,2000
000996.SZ,19.7797,9.3579,3.2533,-5.7589,0.7374,-10.1364,1.4824,1.5945,1.8201,2.4199,1.4416,3.5014,14.7452,13.2646,3.3087,1.6689,1.6906,3.4007,5.2797,2.8234,2000
000997.SZ,33.3503,11.7805,6.8623,6.3593,6.7049,8.1699,8.2591,5.644,11.1918,4.4461,10.762,7.1092,5.7828,5.7043,14.3425,15.7965,16.5916,19.9389,17.9725,11.6097,2000
000998.SZ,43.0975,8.78,5.158,1.2722,2.7361,3.2914,3.3719,4.451,5.635,4.8614,5.2133,7.7047,12.9314,14.9106,13.3,20.7228,23.0102,12.5346,13.3414,12.3776,2000
000999.SZ,13.4662,7.8156,4.6671,6.2239,7.4461,-28.6988,5.5186,9.0367,10.7791,16.733,20.6057,20.6599,17.366,20.5804,20.6152,16.0494,17.4331,14.8003,14.1077,13.8591,2000
001696.SZ,-92.1392,-56.5743,37.0051,19.7912,39.8616,37.4639,31.9987,31.503,27.2634,20.6362,24.1284,18.4713,17.2145,13.8814,10.4678,12.0053,10.9825,8.1175,7.4741,9.5138,1997
001872.SZ,7.005,7.7598,7.9156,15.9501,23.3535,31.9482,29.4721,28.6897,27.3858,24.0733,14.9375,19.5873,15.0774,13.0735,13.1892,10.3581,12.338,11.6374,10.4745,6.1116,1993
001896.SZ,12.5645,8.8695,5.8559,4.5819,6.2678,-10.0309,0.1096,-9.2259,1.4611,-67.6914,-58.0204,5.2113,2.7703,7.1828,37.8589,17.4856,15.5412,11.188,1.0015,-10.964,1998
001965.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3894,13.9625,9.7432,8.3609,8.8139,2017
001979.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4056,21.0518,20.758,15.291,18.5941,19.5841,21.1261,2015
002001.SZ,0,0,0,20.4085,23.1721,14.2178,8.2425,4.4239,9.6114,103.1686,44.1513,28.8834,22.2399,14.5484,13.9765,11.8954,5.7179,15.9174,15.4809,20.4392,2004
002002.SZ,0,0,0,25.819,19.9501,9.0275,6.2777,3.3083,-9.116,-60.9169,6.306,-55.3734,3.5252,2.3074,22.9524,13.0751,14.8641,20.5045,20.9056,10.284,2004
002003.SZ,0,0,0,20.1434,21.3187,15.0844,14.4656,19.5158,23.6156,20.7671,17.9188,24.0044,13.8063,10.2053,12.3755,13.4104,13.6359,14.5738,15.8178,13.0225,2004
002004.SZ,0,0,0,39.6467,32.5584,18.2235,12.9754,14.3531,36.4568,13.1848,15.9691,14.5622,18.1253,13.097,9.3349,9.2226,8.4697,5.9146,5.3078,5.5107,2004
002005.SZ,0,0,0,53.2779,33.3285,6.9457,0.9101,1.104,4.7765,-9.8798,7.8468,12.9521,15.4779,4.6957,0.2094,0.2852,0.3586,0.5831,-16.8482,-9.8383,2004
002006.SZ,0,0,0,27.8525,24.9103,11.0375,5.3441,1.1262,1.5373,-15.6135,7.836,25.4929,48.6917,-17.1267,-21.3689,1.5015,1.8497,6.9952,10.1487,0.5603,2004
002007.SZ,0,0,0,36.2642,31.7117,13.1251,10.2352,14.6279,20.1437,21.5066,43.9918,31.9429,16.3447,12.0766,16.7516,16.6184,16.6881,19.8153,18.4774,22.3567,2004
002008.SZ,0,0,0,41.6054,33.4335,17.3808,14.1308,19.0308,22.6367,9.2268,0.1534,17.1141,22.2223,19.9944,15.7712,18.3689,16.8522,15.0155,27.1007,22.4523,2004
002009.SZ,0,0,0,31.0723,28.3598,12.2012,9.335,9.3406,12.7077,13.307,0.498,17.0666,7.2017,8.8207,4.4716,6.9278,6.2206,5.6847,4.3607,6.8091,2004
002010.SZ,0,0,0,40.5862,32.5536,20.3279,17.7421,17.2558,15.4271,13.0537,22.2897,14.2404,10.8253,9.9597,10.1681,11.7855,8.6602,5.2818,4.1609,6.9413,2004
002011.SZ,0,0,0,39.5831,33.1689,7.5699,5.0427,11.9931,18.6613,13.7082,10.8051,11.573,12.1307,9.6398,6.4269,3.6707,2.282,2.0357,2.0861,-65.5812,2004
002012.SZ,0,0,0,35.3312,30.3906,17.757,7.2854,2.3117,-4.8379,6.4875,16.754,24.7128,15.2435,7.8621,1.3001,3.5607,1.6489,0.7336,2.5523,2.029,2004
002013.SZ,0,0,0,20.156,17.7275,6.0241,4.8365,7.275,7.2587,5.7259,7.2424,7.8101,8.2243,16.7608,10.1308,8.488,9.9339,9.1979,7.2243,9.4375,2004
002014.SZ,0,0,0,34.5973,33.3976,18.0143,12.6648,12.9925,11.3544,11.4003,15.4963,16.8998,18.5461,16.0065,12.271,10.2286,11.3559,12.1635,11.7722,12.5085,2004
002015.SZ,0,0,0,22.026,25.1351,14.1592,10.339,11.5472,14.492,4.2873,3.6615,4.1989,3.7241,0.9298,-61.4868,0,0,-13.326,2.5491,1.2938,2004
002016.SZ,0,0,0,29.5347,22.8251,7.7847,2.5218,0.2984,-12.9747,18.7058,9.9735,11.6216,9.4368,16.5666,40.9326,0.9312,3.9233,5.3717,42.8089,30.8119,2004
002017.SZ,0,0,0,38.4321,29.0746,13.4649,2.8658,5.387,9.5401,9.3195,5.354,4.7583,5.413,5.8499,6.2986,7.8021,8.1317,9.4276,4.0736,4.0975,2004
002018.SZ,0,0,0,25.8036,27.2962,12.3768,8.9055,9.4956,16.9437,30.8287,0.705,-19.428,0.6421,17.3425,2.6785,4.0232,5.6507,12.1488,27.7479,0,2004
002019.SZ,0,0,0,39.5709,29.7885,16.0855,6.5012,2.7088,55.0259,7.3676,4.0929,-24.5597,-39.633,3.0229,5.1816,15.5914,13.349,22.0837,26.1202,11.2651,2004
002020.SZ,0,0,0,42.9776,33.5459,14.0179,6.5655,4.844,0.5056,-5.935,1.246,4.1667,5.382,4.1175,8.0913,9.662,9.1392,8.6888,8.3908,9.8909,2004
002021.SZ,0,0,0,41.5419,26.0868,13.0285,13.2116,12.3403,10.0056,0.7142,-9.6341,5.8085,7.7131,2.1113,4.3731,0.2502,-34.975,1.5196,-9.4799,-29.0749,2004
002022.SZ,0,0,0,37.0321,37.5212,19.7559,16.7344,20.7524,28.2429,30.9302,29.8255,27.2178,24.1437,23.9857,26.7805,24.4439,14.3732,13.2088,11.3348,9.9541,2004
002023.SZ,0,0,0,29.0894,26.7537,13.1022,9.1937,6.9024,7.8843,6.9624,10.1485,7.6825,6.2032,7.8467,9.7888,9.8426,1.6011,1.1769,0.964,1.8392,2004
002024.SZ,0,0,0,47.2237,48.7256,33.3649,35.0636,35.0175,37.6634,32.392,24.7891,24.4039,23.7079,10.5385,1.3084,3.0075,2.9198,1.4646,5.8237,16.6724,2004
002025.SZ,0,0,0,24.6841,28.0263,20.5783,32.3181,25.3088,11.5894,9.305,8.9926,9.4702,10.2098,10.6191,11.1731,11.8892,12.4548,12.681,13.757,14.1792,2004
002026.SZ,0,0,0,26.4003,23.0859,11.7114,8.4109,7.1306,8.4614,5.893,6.2041,8.2899,10.9118,10.2225,6.6679,8.6918,4.9929,5.3618,5.4724,6.4369,2004
002027.SZ,0,0,0,34.7381,32.2898,14.1041,14.355,9.282,7.6032,0.6272,-10.0307,1.4861,-8.6686,1.3471,-22.458,1.3394,133.0606,70.7122,65.3983,47.3919,2004
002028.SZ,0,0,0,30.525,36.3067,20.3805,20.7185,28.3731,22.7333,17.6236,34.9863,19.4902,5.5155,8.9853,11.4101,13.4593,10.2044,8.656,5.8213,6.5954,2004
002029.SZ,0,0,0,32.1213,30.9848,14.7046,11.4398,14.5846,12.6466,13.6942,15.8763,19.0623,23.0862,17.9879,8.5691,6.145,5.5516,5.2293,5.9452,6.1949,2004
002030.SZ,0,0,0,31.5516,28.9296,14.4953,10.0318,10.5439,12.0379,12.358,13.573,14.2742,14.915,16.9457,20.9111,19.7106,9.2935,7.2661,5.256,5.8117,2004
002031.SZ,0,0,0,28.0083,25.2855,17.7148,12.0252,12.8144,14.6284,9.4333,10.0959,10.898,12.7712,8.6438,10.6666,6.6418,4.41,1.0635,2.1397,1.7985,2004
002032.SZ,0,0,0,45.0087,44.9406,14.4287,10.0846,13.473,14.2605,13.2722,15.2157,17.524,18.1924,16.1734,18.5311,19.4147,21.6588,24.0479,26.8558,30.0743,2004
002033.SZ,0,0,0,33.3862,18.5745,18.682,13.406,15.6267,20.1114,12.379,9.4324,1.9784,17.1244,16.7134,15.7458,12.483,9.9748,10.5968,9.0867,8.0542,2004
002034.SZ,0,0,0,29.871,27.3954,13.985,7.2391,3.9777,5.1539,-13.8472,4.9222,1.8752,17.5007,4.1497,7.5545,-3.4332,8.574,3.0732,11.2808,8.7986,2004
002035.SZ,0,0,0,32.7809,37.8465,13.0669,10.3037,8.6078,4.5396,-3.4707,15.9123,29.1086,27.4269,20.8075,20.083,20.7945,13.8999,20.0759,25.9816,28.3414,2004
002036.SZ,0,0,0,26.4008,31.8722,9.9845,7.5448,18.9242,4.8768,5.1214,2.3176,3.0168,5.3952,4.3452,5.1103,2.7285,15.9686,13.9295,16.3163,12.4837,2004
002037.SZ,0,0,0,27.4777,25.9115,11.1532,8.5061,9.5832,8.7822,8.3506,14.8897,18.818,27.2285,16.6208,12.2649,11.8727,4.152,3.1067,3.7646,6.6506,2004
002038.SZ,0,0,0,25.4042,31.1134,13.4376,9.1012,11.8379,27.5711,33.2182,28.2869,25.2951,37.1862,26.2554,25.0727,24.3308,17.0998,12.0976,13.0664,13.0342,2004
002039.SZ,0,0,0,21.7074,21.0328,20.6783,11.1977,-6.4448,3.3274,22.2147,5.7418,5.67,-5.1397,8.2955,-5.947,16.6924,17.7056,6.0606,14.2873,14.7432,2005
002040.SZ,0,0,0,0,29.636,29.7635,17.0713,6.1805,3.9425,2.298,1.3847,4.5613,6.5574,4.8936,2.5852,3.2595,3.3311,5.6755,4.4976,6.5867,2005
002041.SZ,0,0,0,0,49.9633,36.3711,18.5337,0.8659,1.1499,0.3922,13.1584,24.6801,22.5059,20.7606,22.4498,20.8085,17.351,17.9257,6.0693,1.1623,2005
002042.SZ,0,0,0,0,16.3148,12.1622,2.7441,0.2795,-24.1131,1.1727,19.3936,19.0273,14.5517,3.0183,6.3907,5.0779,9.5291,12.5338,12.4612,10.8899,2005
002043.SZ,0,0,0,0,21.6312,19.4907,11.7593,8.6988,9.6945,6.7495,5.4155,7.7252,4.6891,4.3523,3.042,5.4697,11.5311,21.0165,20.7842,18.4408,2005
002044.SZ,0,0,0,0,19.4734,17.563,11.5733,9.5889,8.7208,4.3539,6.0784,7.1909,16.677,15.3378,-1.6292,13.4518,15.116,10.6425,12.5148,12.5648,2005
002045.SZ,0,0,0,0,24.7368,20.7447,10.4861,8.4173,11.72,11.896,12.9363,10.1427,6.3769,-13.9931,6.7152,7.3111,3.6806,4.5511,9.3997,-14.1544,2005
002046.SZ,0,0,0,0,26.0437,23.39,13.8881,11.045,11.3031,9.9517,9.3744,9.2183,11.2361,8.0795,3.6811,1.4469,-13.7929,0.9745,0.9446,0.9625,2005
002047.SZ,0,0,0,0,30.9171,29.8187,10.0275,4.5758,7.6462,5.7919,8.8003,0.7181,-14.3478,-5.7041,25.8957,17.2606,14.899,13.2179,11.3968,7.42,2005
002048.SZ,0,0,0,0,28.7159,22.087,8.8206,16.7994,15.591,13.843,28.3287,20.6663,10.6576,9.3609,11.3139,13.6226,3.5915,14.5413,12.2863,9.1876,2005
002049.SZ,0,0,0,0,21.6628,20.4704,9.7466,12.758,10.4404,7.9682,8.4934,8.9033,6.9581,11.611,12.571,12.2523,12.2181,11.078,8.3705,9.5479,2005
002050.SZ,0,0,0,0,25.3417,30.935,16.5882,11.5389,11.5208,32.0598,19.6241,16.7518,13.9772,9.6587,10.717,14.6183,14.794,17.1927,18.7294,15.6741,2005
002051.SZ,0,0,0,0,0,20.3159,18.8622,13.8565,12.3848,14.8723,19.5305,22.1612,19.912,18.7937,16.1075,17.4816,18.7875,19.5488,19.2381,13.8461,2006
002052.SZ,0,0,0,0,0,35.5844,37.1082,16.0353,15.8586,14.7906,3.1298,-11.1451,2.0141,11.2718,2.7039,-39.5553,5.6344,-49.7098,0.9697,-43.4149,2006
002053.SZ,0,0,0,0,0,28.4886,24.4051,11.7547,10.0334,-5.648,2.2397,2.0229,2.2462,-18.3313,4.4695,6.3075,7.3111,13.0199,7.0248,4.8036,2006
002054.SZ,0,0,0,0,0,24.2163,15.3398,13.6944,14.9358,16.4871,21.2688,33.9409,11.604,7.92,7.7266,6.1386,16.9541,8.2888,1.6712,2.9178,2006
002055.SZ,0,0,0,0,0,27.3247,23.7573,15.8805,13.4269,9.2159,10.2331,17.2618,15.9696,9.0503,9.9572,7.4176,5.5513,2.2516,8.4704,10.2614,2006
002056.SZ,0,0,0,0,0,18.3925,22.8978,17.0966,10.9977,6.8029,6.93,14.0517,2.5915,-7.7345,9.9483,12.2183,9.4612,11.7615,13.5612,14.8287,2006
002057.SZ,0,0,0,0,0,24.5439,17.6884,11.08,4.786,-5.271,1.3534,4.2479,4.2418,-9.6704,4.5458,3.9969,3.2549,6.5138,15.1389,9.4778,2006
002058.SZ,0,0,0,0,0,28.0853,14.3722,6.1886,6.7214,5.1263,4.5027,7.3434,7.0451,2.6669,3.0987,2.9971,-5.8784,2.8341,1.5012,2.4143,2006
002059.SZ,0,0,0,0,0,12.4105,8.7403,4.0082,6.3319,4.8488,2.0061,-1.6222,2.9758,4.2036,7.6147,4.8807,5.1102,4.2144,4.7612,27.8776,2006
002060.SZ,0,0,0,0,0,15.6423,14.8853,10.9324,8.7121,6.9129,6.2846,6.361,3.7417,2.4251,3.6868,3.9625,4.2516,5.042,5.6415,6.7899,2006
002061.SZ,0,0,0,0,0,22.6361,15.4875,22.1012,14.2876,-11.7658,15.9156,10.1862,1.4462,12.6303,3.172,-13.7498,-18.8584,5.3243,31.5801,19.3596,2006
002062.SZ,0,0,0,0,0,20.9013,22.8001,15.9889,17.8776,26.4677,22.4281,19.2877,7.7125,6.9541,8.9496,9.49,9.1108,9.4792,10.3101,10.4715,2006
002063.SZ,0,0,0,0,0,24.2822,22.4447,17.535,16.8919,19.924,25.3527,30.7373,24.8277,26.0162,23.6322,11.7477,7.3875,7.5591,9.1054,9.17,2006
002064.SZ,0,0,0,0,0,30.379,10.2509,8.9493,38.8746,13.252,7.9928,21.0373,3.0778,1.1168,15.7391,16.4205,7.824,-9.5393,12.0174,12.365,2006
002065.SZ,0,0,0,0,0,32.7023,33.8895,19.0672,15.7035,20.5615,20.2597,22.1396,21.9356,22.6163,23.7911,20.7683,15.4395,10.4088,7.5102,8.9255,2006
002066.SZ,0,0,0,0,0,20.3628,15.7693,11.4846,11.3343,14.5052,9.3367,8.7866,9.7538,0.5792,-26.1281,1.4996,-19.5146,6.6003,3.7765,4.1425,2006
002067.SZ,0,0,0,0,0,18.1896,18.714,11.8671,6.4504,-11.6265,1.8768,6.9782,5.3395,0.5243,0.4491,0.3929,0.3977,10.2613,17.8811,8.3121,2006
002068.SZ,0,0,0,0,0,20.9619,17.4529,17.9571,15.5255,0.5669,14.2393,8.6598,13.9178,8.1766,1.9813,7.2447,1.0154,4.7165,18.446,12.2706,2006
002069.SZ,0,0,0,0,0,40.8985,58.989,24.2013,15.0434,10.3945,15.7234,27.6037,22.6348,4.0215,3.9129,-67.078,-24.079,8.1282,-101.6586,8.7403,2006
002071.SZ,0,0,0,0,0,18.0902,15.998,8.9911,1.7325,-2.6011,0.5507,5.6856,4.2938,-16.6095,2.0842,34.4107,25.556,28.5095,22.8425,-93.0401,2006
002072.SZ,0,0,0,0,0,10.7505,10.1912,7.7173,5.3914,-11.7115,-34.1776,2.9329,-37.2626,2.3031,-29.3224,2.4809,-78.7615,16.1887,-44.8371,0,2006
002073.SZ,0,0,0,0,0,37.7078,29.9718,16.2023,16.0334,21.0692,18.3062,16.8494,17.2124,6.8867,3.9459,5.6715,5.407,-17.4285,2.0082,-7.0634,2006
002074.SZ,0,0,0,0,0,23.1479,12.2984,12.1437,10.2925,11.4525,9.15,6.9694,8.7007,8.4471,6.4082,7.8279,33.301,29.6598,13.7761,6.9268,2006
002075.SZ,0,0,0,0,0,17.0101,17.6609,11.6767,-33.226,-271.4223,0,40.5818,12.9601,0.9851,1.2095,1.486,-3.4342,8.7216,23.0098,29.9927,2006
002076.SZ,0,0,0,0,0,30.0042,31.6445,19.9211,14.7706,3.6787,2.814,3.1485,5.382,3.7265,3.9366,4.2301,8.1255,4.0513,5.3904,-107.6327,2006
002077.SZ,0,0,0,0,0,15.7358,17.6006,11.6481,11.156,0.3308,1.5974,7.2485,8.0761,7.9105,6.0068,4.1225,-1.374,1.4952,0.8743,-15.9422,2006
002078.SZ,0,0,0,0,0,32.6457,31.4792,19.4562,17.2096,9.1413,17.1055,19.4518,13.438,4.5041,6.2979,8.9191,10.7462,14.1379,22.1372,19.5447,2006
002079.SZ,0,0,0,0,0,18.7973,16.5629,9.814,5.9329,3.6176,7.7063,12.8564,7.822,1.694,3.4599,3.3802,1.79,8.2655,6.987,6.0111,2006
002080.SZ,0,0,0,0,0,15.2223,20.7771,13.334,11.8371,13.8523,14.3942,11.7939,5.4425,5.5005,4.6022,6.3,7.2523,5.8398,9.154,9.6266,2006
002081.SZ,0,0,0,0,0,37.798,36.2236,20.3705,16.6548,21.6556,25.0622,36.8596,33.936,30.6353,32.2824,29.5169,20.2904,18.1148,17.8828,17.1792,2006
002082.SZ,0,0,0,0,0,22.8934,15.8942,13.2754,16.6399,13.275,16.0484,17.6029,16.0993,8.1038,9.8553,8.7283,4.8063,5.1283,7.0045,5.77,2006
002083.SZ,0,0,0,0,0,19.847,12.0097,16.5523,7.6447,4.9098,4.2711,6.971,4.8498,0.3948,3.225,2.633,10.7973,12.249,12.6038,12.8521,2006
002084.SZ,0,0,0,0,0,36.5857,24.9314,27.9206,14.6273,6.8352,2.4023,9.7331,1.1074,4.6084,5.2234,5.228,4.8251,7.39,6.5543,2.6134,2006
002085.SZ,0,0,0,0,0,41.9695,20.6984,10.9098,8.0798,2.6671,8.2409,15.0456,18.6336,16.4765,18.549,24.0117,26.33,20.3717,15.9208,15.5384,2006
002086.SZ,0,0,0,0,0,31.2185,27.537,12.4909,9.2571,6.2271,5.207,6.5319,7.9083,7.7464,4.2735,3.0073,2.3766,2.7072,4.2531,-27.5177,2006
002087.SZ,0,0,0,0,0,10.8651,10.3611,7.8999,6.9871,3.7182,2.8587,6.5671,6.0506,4.5287,4.3807,4.4539,5.9429,8.3403,9.4217,10.8009,2006
002088.SZ,0,0,0,0,0,41.3227,38.7274,22.7793,22.5013,20.3459,11.6926,9.7847,8.0326,5.9618,5.8355,5.0936,3.6295,6.3698,12.0152,15.7291,2006
002089.SZ,0,0,0,0,0,20.5915,18.4997,11.1535,8.2381,9.0819,19.0729,19.7825,19.1061,10.7341,7.5373,9.0429,7.5481,1.4478,-6.3407,-29.6539,2006
002090.SZ,0,0,0,0,0,27.426,30.521,17.5004,12.1305,11.7471,11.2626,10.2616,7.9895,7.8205,10.2809,16.2928,14.5094,9.65,12.9864,7.6448,2006
002091.SZ,0,0,0,0,0,25.9415,22.8265,18.7401,14.6669,20.559,20.3847,20.8619,19.6489,16.6626,13.1452,14.1709,14.7057,19.685,14.2691,13.643,2006
002092.SZ,0,0,0,0,0,49.2827,31.1988,15.5811,12.3002,5.0587,4.1072,6.3691,7.1276,3.7822,1.4572,3.8701,0.0813,13.9351,13.8614,13.0184,2006
002093.SZ,0,0,0,0,0,23.4673,20.757,14.3366,16.774,19.9242,19.9867,13.9707,11.2867,6.3643,8.9779,4.2586,3.179,3.6996,5.5764,4.2191,2006
002094.SZ,0,0,0,0,0,36.5843,21.8296,11.938,7.9719,4.3135,2.9345,8.3882,10.4533,9.9595,9.4115,7.9642,13.0096,14.7052,18.8959,3.8575,2006
002095.SZ,0,0,0,0,0,43.5589,32.2438,13.1773,12.7357,8.7952,10.7156,12.3735,7.3426,7.8775,6.8918,6.8576,3.6903,1.9186,2.3247,4.1526,2006
002096.SZ,0,0,0,0,0,20.1828,20.5711,16.8421,13.8842,14.5427,30.4397,26.946,21.4882,10.8722,10.4373,10.2726,5.0939,1.5603,1.3334,1.136,2006
002097.SZ,0,0,0,0,0,27.5653,26.3882,23.9024,24.8908,5.5738,8.4455,14.2488,12.3665,0.5333,1.6321,0.3189,-1.2192,2.7587,4.8052,9.6458,2006
002098.SZ,0,0,0,0,0,19.9324,17.7081,15.0442,12.4908,3.8945,5.7582,9.411,10.7622,5.9636,9.7916,11.7774,8.3272,10.914,10.1315,-72.9841,2006
002099.SZ,0,0,0,0,0,33.3533,32.0168,14.5309,5.8856,4.7416,5.4919,14.346,15.4086,3.1627,-12.3022,2.8113,15.2613,5.3876,6.9067,11.4883,2006
002100.SZ,0,0,0,0,0,19.3699,21.4935,15.6915,13.213,13.624,14.2905,12.09,7.0778,9.2432,11.7003,11.7147,11.6986,15.7617,14.5024,10.1275,2006
002101.SZ,0,0,0,0,0,33.1377,32.4532,15.2394,10.2922,8.0908,11.8076,13.7335,10.0997,8.1926,8.0077,9.0252,9.1726,9.2123,8.9784,7.5491,2006
002102.SZ,0,0,0,0,0,20.3086,17.7736,11.9272,6.2087,1.5732,1.74,-18.3692,-24.3625,3.8568,4.3839,0.4237,7.893,6.6185,5.7321,-69.7863,2006
002103.SZ,0,0,0,0,0,49.7395,20.4058,16.959,13.5019,10.7619,10.3768,8.6326,6.0932,5.0261,2.2748,1.2545,6.9807,7.1851,6.4188,-48.5323,2007
002104.SZ,0,0,0,0,0,47.5162,36.4747,16.4263,14.853,17.6734,18.3081,17.7011,17.2444,16.8438,22.6406,26.3674,26.4173,9.1709,9.4839,7.8897,2007
002105.SZ,0,0,0,0,0,14.8576,11.883,9.5563,5.5078,5.566,9.3178,8.4632,3.2507,4.7473,0.7995,0.9904,-11.218,6.0954,9.0558,2.1067,2007
002106.SZ,0,0,0,0,0,50.6494,51.1692,22.3924,15.7458,13.6859,10.7576,23.9688,20.5029,5.8026,2.0264,0.3343,-15.9328,5.9633,3.8171,5.9455,2007
002107.SZ,0,0,0,0,0,34.4474,29.3645,24.9385,14.5329,10.5984,7.9081,-15.2939,1.2633,1.413,1.771,5.9102,12.8816,10.1128,10.995,7.9919,2007
002108.SZ,0,0,0,0,0,24.5485,22.2861,22.1497,10.3281,14.0465,25.2745,21.1024,15.4554,13.6608,13.2506,12.0764,12.67,21.6313,18.5775,9.3077,2007
002109.SZ,0,0,0,0,0,23.5545,31.0324,28.4473,16.5844,18.7902,9.2135,9.1251,14.9811,10.0737,4.7002,-12.2202,-12.3277,1.3545,6.3921,6.8831,2007
002110.SZ,0,0,0,0,0,29.0674,8.5822,21.4715,21.9311,1.3119,1.6062,4.1027,8.9259,-7.5638,1.9494,1.1868,-43.7812,20.7118,52.934,41.2984,2007
002111.SZ,0,0,0,0,0,31.6515,32.2518,34.4056,22.4002,17.7773,12.3676,13.8994,9.6093,8.3588,8.2615,9.1769,10.2664,7.2543,4.3099,8.7619,2007
002112.SZ,0,0,0,0,0,20.5893,18.1845,16.6883,9.4501,6.0448,9.5428,9.6819,-7.0184,1.3298,4.3083,3.5597,2.0104,1.062,-28.1859,1.6483,2007
002113.SZ,0,0,0,0,0,13.5592,9.9328,11.1899,6.8638,1.2295,-17.8791,-138.0244,7.1988,5.7688,3.5327,0.6823,-4.7354,10.4121,0.2976,-15.17,2007
002114.SZ,0,0,0,0,0,20.1238,21.4462,44.4615,26.067,-10.2745,1.6785,-3.5099,-88.5356,11.0796,-10.5756,3.3706,2.1975,9.6597,4.0937,-15.4271,2007
002115.SZ,0,0,0,0,0,31.3423,28.2721,25.0229,18.2356,16.3008,15.1231,14.4586,12.3821,8.6731,-13.7337,1.5369,2.0542,2.9543,3.412,10.2049,2007
002116.SZ,0,0,0,0,0,17.618,18.1304,18.1874,16.0344,13.6974,13.9086,13.7647,17.6576,21.373,24.5687,24.9709,22.9527,11.9,16.2249,15.4269,2007
002117.SZ,0,0,0,0,0,27.6722,29.4254,28.2625,16.0797,11.5132,13.4394,10.3033,8.6367,9.5567,11.3256,13.5458,15.9244,14.9318,15.2828,16.3442,2007
002118.SZ,0,0,0,0,0,31.3815,26.9667,23.7813,20.6806,15.238,15.1522,17.1258,12.7786,4.6598,2.6282,2.3961,1.9764,5.6689,9.438,4.1257,2007
002119.SZ,0,0,0,0,0,17.3033,22.4277,21.8773,13.7814,1.1892,8.4975,11.0192,1.7619,1.3662,2.6042,0.3255,-8.4064,6.4662,8.9134,10.373,2007
002120.SZ,0,0,0,0,0,0,25.2174,28.1632,20.671,12.9632,8.9856,8.7493,5.3901,16.9523,7.5192,16.5539,8.9733,54.7685,35.5369,32.3657,2007
002121.SZ,0,0,0,0,0,0,18.1638,24.1518,24.2317,13.6363,17.283,16.263,6.4667,6.9055,6.6162,9.0403,10.4025,10.9277,10.5908,-29.5871,2007
002122.SZ,0,0,0,0,0,0,51.961,62.7582,25.7567,28.022,18.862,16.0842,9.1718,4.5413,0.6521,0.7153,0.9957,-5.4741,1.2527,-17.9746,2007
002123.SZ,0,0,0,0,0,19.8454,40.7246,38.9789,24.9854,22.3906,19.0346,18.5328,16.0578,5.6639,3.6317,-13.4025,2.9817,5.1401,4.7875,1.6628,2007
002124.SZ,0,0,0,0,0,29.3258,25.1613,20.8284,11.1315,26.7513,14.0437,9.9903,7.5172,10.8993,24.5628,6.0205,13.4159,29.906,11.8235,-21.1432,2007
002125.SZ,0,0,0,0,0,21.5499,12.3455,12.4204,0.8214,-16.9556,1.3461,10.144,9.3645,-14.4187,1.7751,-20.5421,1.767,2.1333,4.3771,6.2789,2007
002126.SZ,0,0,0,0,0,0,21.7262,17.8046,11.3447,9.4287,10.9129,22.633,11.463,3.4351,7.5335,10.7345,11.3494,11.889,11.0152,10.014,2007
002127.SZ,0,0,0,0,0,0,27.2979,26.0075,15.6984,5.6416,10.9779,16.7947,6.3737,-17.076,-74.687,2.3566,20.501,21.762,23.4567,26.228,2007
002128.SZ,0,0,0,0,0,0,65.4953,42.5932,29.9981,28.2147,32.9228,39.6816,37.5967,30.3259,15.3365,8.5289,6.2041,8.9892,17.285,17.5556,2007
002129.SZ,0,0,0,0,0,0,16.0766,19.9625,13.5025,10.7885,-6.2877,6.6519,11.2779,-3.825,2.067,2.6297,2.4138,3.8762,5.2312,5.0324,2007
002130.SZ,0,0,0,0,0,39.9682,39.8784,38.7535,19.9713,6.9614,13.0719,16.6623,12.2264,9.9103,8.2502,12.3498,39.6636,4.9756,6.2569,0.7695,2007
002131.SZ,0,0,0,0,0,0,32.856,37.6526,17.9946,15.7342,19.2562,18.8271,14.0197,4.5984,4.3483,10.234,5.834,8.592,5.6283,-25.6769,2007
