code,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
000001.SZ,93.6758,92.951,96.9801,97.7324,97.7282,97.7068,97.7266,97.5153,96.3107,96.5431,96.5177,95.3941,94.0087,94.7216,94.0752,94.0109,93.5584,93.1547,93.1644,92.9783,1991
000002.SZ,52.2476,47.2516,51.7797,58.2944,54.9243,59.4163,60.9809,65.0369,66.1125,67.4441,67.0017,74.6861,77.0997,78.3163,77.997,77.2046,77.7015,80.5367,83.9813,84.5856,1991
000004.SZ,68.3617,76.21,46.0723,52.9541,46.014,42.7696,35.8844,46.0546,42.4184,49.1793,61.0368,29.8574,29.4935,23.2528,40.3239,53.4754,59.0402,20.3456,31.5247,47.7966,1991
000005.SZ,52.7206,58.385,43.2965,46.3339,47.9576,50.9352,59.8387,53.9245,48.9759,45.8645,46.7575,47.796,47.6484,48.3142,47.4831,50.9964,44.704,46.3708,51.7747,49.404,1990
000006.SZ,66.0477,66.6313,68.7292,71.5047,73.3698,72.105,56.0089,51.3726,67.7418,71.6675,69.8577,70.1421,65.2855,62.0165,57.9972,64.142,64.6151,61.0499,56.5648,52.8236,1992
000007.SZ,69.9469,85.5058,82.979,77.3324,76.3461,90.9256,87.2991,100.9298,101.1334,112.2615,114.9899,109.8531,19.342,62.4158,46.2754,47.4294,22.3847,14.9962,11.8029,49.6443,1992
000008.SZ,58.273,57.2953,132.1407,146.2868,49.4502,19.7632,24.9367,6.9084,7.429,7.4786,7.6589,4.5319,4.3705,11.8931,10.0605,11.2276,18.9809,24.6583,32.6949,29.251,1992
000009.SZ,72.6548,70.0563,67.8623,69.1098,69.2499,68.9813,64.9825,64.1246,59.1281,58.9999,60.2092,62.953,65.0402,64.3669,62.8798,62.8934,63.8202,62.3791,63.3121,64.9896,1991
000010.SZ,63.1757,52.5425,43.6982,52.2747,60.2121,59.8615,79.1249,68.5744,53.2469,64.6314,63.8654,59.742,60.644,60.2239,35.8152,31.4128,57.818,54.3325,62.0116,81.9505,1995
000011.SZ,91.3703,88.7544,87.3626,87.0435,80.5425,76.2667,65.249,64.2177,69.9376,72.9266,76.6335,69.9635,67.6791,61.9304,53.4334,46.5632,52.0347,63.7636,45.8117,42.5931,1992
000012.SZ,37.0978,33.0891,30.314,33.5463,37.3424,48.1675,50.8313,56.5427,49.3006,53.6142,48.5852,45.7945,52.1906,49.3004,44.2868,42.7561,49.144,52.5907,55.057,50.5634,1992
000014.SZ,89.1176,87.4071,72.3245,66.8176,69.7302,75.0282,64.8903,63.0419,66.2307,74.3529,71.9721,64.7874,66.3812,68.6526,64.9425,67.6601,64.3892,57.5952,47.6437,50.4366,1992
000016.SZ,62.1911,61.5045,56.2602,54.5333,65.8813,64.1335,61.9856,63.9433,64.3463,61.7391,69.7358,74.3477,74.9408,74.3593,72.8132,74.3884,78.4184,80.7546,65.2011,71.3465,1992
000017.SZ,92.4403,98.3024,452.122,487.0939,479.3673,636.056,707.1038,753.6812,942.9048,1044.3048,1196.6728,1371.1421,1339.6917,1150.9686,94.9187,73.7887,70.8077,68.0489,74.3597,76.8163,1992
000018.SZ,18.7609,29.8465,21.0731,18.0081,20.1988,35.2758,41.5455,32.6846,25.7033,32.1194,28.6865,27.6472,31.68,31.6993,26.9328,29.7661,68.1256,77.0794,80.6291,97.2347,1992
000019.SZ,38.4482,32.0259,18.2292,36.2227,46.0485,48.5979,41.1281,37.9278,21.5707,27.9769,41.3914,43.3623,16.2047,17.7289,24.3113,13.9418,9.743,10.9292,10.0181,32.9474,1992
000020.SZ,36.1117,35.8989,35.4153,38.6274,41.9417,45.9548,38.6259,41.4586,35.2331,44.5208,66.7058,63.2778,58.566,58.8963,62.581,75.8028,73.0405,49.4528,49.0804,47.5007,1992
000021.SZ,42.0565,39.8947,50.0332,54.7199,42.848,33.5572,32.8799,21.2392,32.2148,20.02,27.1815,32.8237,58.2013,59.178,63.8573,65.0302,63.6919,54.7908,64.2835,58.9001,1994
000023.SZ,62.326,64.9752,76.7058,67.7747,66.5904,64.5386,74.3785,67.6011,62.6924,69.0112,70.8031,66.1815,68.4301,66.5814,69.1395,71.1966,71.4821,69.9066,75.4666,78.1529,1993
000025.SZ,73.9222,87.1354,78.799,81.2318,80.9876,74.9824,67.7414,76.1251,75.3154,69.5731,68.0975,66.6757,64.7128,68.8234,70.9393,74.9071,24.8214,23.5883,28.881,33.7101,1993
000026.SZ,28.16,23.0114,18.04,8.7518,8.7489,16.3873,12.9414,25.2642,37.772,52.8519,51.7553,47.1559,51.8694,56.4416,56.759,55.2603,45.7733,40.6989,31.0582,28.6011,1993
000027.SZ,48.5199,42.321,40.4237,32.3409,25.7084,30.9688,27.6775,45.66,43.8178,53.4477,48.1501,43.5322,46.2982,45.7686,43.5835,47.0503,57.1741,59.2068,67.9887,67.6944,1993
000028.SZ,16.0903,17.484,67.4062,68.2027,65.5118,57.6692,63.2876,84.3911,82.1899,82.3731,83.2209,82.0599,81.3874,80.2164,79.0499,62.1854,57.8883,58.1754,55.569,51.9335,1993
000029.SZ,64.7639,62.3411,70.8201,65.7809,58.8011,60.8023,54.4432,53.3034,49.6933,47.162,63.8325,61.5344,56.7289,59.4074,58.8383,53.5301,47.2851,33.5385,32.3178,31.4014,1993
000030.SZ,93.6463,91.8676,320.7699,850.2144,488.2694,608.241,4307.5377,5519.0551,6133.5368,9695.9314,4193.9386,2945.3997,96.9146,106.6952,40.2571,34.5046,34.3888,36.35,38.9791,38.9844,1993
000031.SZ,38.0058,32.4066,36.115,31.4878,30.6753,37.241,32.1003,39.1196,39.1569,63.7839,51.3593,69.6077,78.1679,77.9611,77.9069,76.9711,79.961,81.5795,84.4959,84.9079,1993
000032.SZ,65.993,67.7093,66.6851,48.2279,43.594,49.5315,49.976,49.3002,55.1232,41.3141,44.8143,46.1773,44.7662,38.0335,32.395,27.4148,29.0364,20.752,18.6046,29.5935,1993
000034.SZ,93.481,71.0367,71.3763,72.1015,76.7111,117.0267,152.1781,181.2432,376.1876,714.3951,634.7709,65.0283,58.9127,53.8522,71.9504,64.1221,58.2597,84.4418,86.1665,85.1975,1994
000035.SZ,49.8785,74.0982,84.96,84.4449,84.8363,368.2497,399.5835,389.9385,356.9104,329.516,327.2723,301.9497,292.2788,703.4338,-19.4698,50.4266,57.9366,65.617,62.5057,62.6002,1994
000036.SZ,54.35,58.2851,65.2494,59.0202,50.5777,28.234,70.3449,75.7827,80.142,53.6554,44.1038,47.908,40.477,43.0298,39.5484,45.4282,58.4915,58.6168,41.7036,50.0599,1994
000037.SZ,40.8888,46.5083,37.281,41.3715,37.4776,50.711,59.8564,62.3959,66.3922,61.1732,58.2695,63.3932,65.3787,68.8802,66.9176,72.7446,88.0147,53.6181,29.8029,38.4122,1994
000038.SZ,42.3187,26.3643,24.6205,42.3694,50.2127,51.5389,63.4538,324.5846,1042.7707,57.5838,67.6062,64.2323,69.7332,68.2689,70.3714,78.5173,79.2083,20.0153,6.498,12.8576,1994
000039.SZ,67.4741,60.2372,50.1066,55.2344,39.8354,50.6831,39.7342,45.9799,56.5698,56.7842,57.6357,64.5179,66.4184,64.8892,66.2616,68.9185,66.7536,68.5954,66.8943,67.0181,1994
000040.SZ,40.9808,45.0155,45.8917,63.0707,65.0589,56.6793,55.4129,50.6766,49.8439,59.4995,64.1099,61.3091,47.7982,59.3918,68.3762,70.2902,80.4167,36.5806,60.0067,57.6703,1994
000042.SZ,58.9668,59.8079,64.7935,65.8847,68.587,67.7664,50.2436,59.6111,64.5092,68.6198,68.0323,64.8746,64.6232,61.3915,61.6542,79.6201,77.1898,79.9012,84.2186,83.3525,1994
000043.SZ,59.268,61.6141,70.5181,63.4879,57.9788,68.2462,66.9629,73.3146,56.0218,63.3892,67.7765,70.257,69.3301,72.0261,76.7877,79.297,79.4793,78.246,75.9415,63.0899,1994
000045.SZ,56.9901,52.9598,51.6163,50.4975,40.2522,35.79,32.7173,33.5077,34.5222,26.2577,38.5411,18.6933,24.2557,30.7152,19.4236,22.1956,26.7673,16.4936,16.0336,25.1066,1994
000046.SZ,38.0344,50.7113,48.3815,55.1451,65.242,58.7554,63.326,51.167,45.4089,56.3166,60.2118,62.6553,63.8528,71.0283,76.3096,82.3456,87.189,85.1677,85.357,86.5957,1994
000048.SZ,61.5806,84.2001,93.9828,93.8073,93.6217,92.2174,101.7809,126.1141,115.7706,110.7679,100.0441,106.3076,64.2663,59.2418,63.6463,69.5063,58.659,57.8484,81.8492,76.3554,1994
000049.SZ,48.8891,55.9544,68.3133,58.5805,59.2952,62.6804,64.3976,61.5682,67.4799,65.3792,73.4349,67.2747,69.8867,75.0595,80.6481,80.3558,64.7971,70.8479,76.1753,74.3297,1995
000050.SZ,35.5626,43.023,18.4597,36.0586,41.1292,50.1001,40.7777,34.8942,51.3285,60.2524,67.5933,68.7552,63.75,60.8351,58.8088,45.4445,38.7465,36.5342,51.1848,56.6855,1995
000055.SZ,10.5551,19.345,38.3035,47.2952,59.0395,61.3731,64.8528,58.6796,50.3713,55.0492,51.8206,45.0407,46.746,50.2397,53.22,64.4927,70.1165,66.0779,57.5245,51.2594,1996
000056.SZ,64.3349,60.7166,63.3398,65.023,64.9585,81.813,70.5693,79.4463,80.8284,86.8018,90.9556,109.7388,125.1697,120.1861,55.5532,62.8363,37.4701,48.2337,59.1611,56.1924,1996
000058.SZ,50.2354,45.749,56.2002,54.1992,52.0739,50.7736,52.0537,52.0886,20.6745,15.9902,18.6105,19.9613,20.9863,21.1593,32.7471,43.7772,35.7337,30.9922,63.0906,65.6307,1996
000059.SZ,44.1376,41.2831,44.02,48.2108,51.4617,51.901,59.9404,60.8136,36.8114,64.0793,70.9956,75.0634,73.5552,77.4421,74.5773,72.5987,69.1936,64.6672,59.1054,57.6934,1997
000060.SZ,72.8417,74.3872,75.7734,74.8833,74.6424,73.2312,67.793,60.163,51.2439,50.9598,59.4227,61.38,52.5585,49.5988,56.1427,54.0798,50.3239,51.5829,44.8532,45.0591,1997
000061.SZ,54.34,47.4632,56.0884,59.1954,51.9436,57.0279,58.2472,52.573,56.1746,44.6161,50.535,58.5435,56.4772,59.3047,50.1545,55.4065,62.2803,63.7762,65.9883,65.3134,1997
000062.SZ,20.4825,9.2913,7.8358,14.6489,11.92,47.7476,47.7468,39.9999,34.7281,33.2836,38.3852,53.1336,62.0521,67.9874,58.8971,41.1927,40.4929,41.0328,47.7586,50.0546,1997
000063.SZ,53.3399,69.1529,56.238,63.7813,66.534,53.7692,51.3487,56.0344,67.0988,70.1499,73.7368,70.3371,75.0505,78.9302,76.3931,75.2458,64.1433,71.1347,68.4777,74.5184,1997
000065.SZ,44.5371,51.8383,61.319,62.7528,68.4074,64.2657,66.9167,67.4048,69.108,79.6744,77.056,70.6491,72.3701,75.6321,75.7927,75.983,67.2985,69.8646,64.0241,59.7413,1998
000066.SZ,48.025,45.5322,47.6183,43.2305,35.5007,29.927,28.5766,25.9129,47.5099,53.9303,70.0102,67.4115,68.834,73.8523,77.851,78.5853,77.9422,76.7378,50.2777,58.4406,1997
000068.SZ,50.5167,51.104,46.9363,33.8822,48.0441,58.4246,52.2651,42.8352,45.3169,39.7693,74.8636,38.7955,42.2459,45.3366,66.9023,72.3252,12.5987,39.0353,61.0299,72.8095,1997
000069.SZ,42.4585,26.1846,41.8652,43.448,39.3046,42.6652,43.8888,47.928,54.2387,50.4461,62.7589,69.6934,71.1698,69.9528,68.5297,66.0105,63.4098,67.1215,69.8911,73.7692,1997
000070.SZ,63.1085,42.4588,40.9079,37.32,38.5022,38.0564,37.5914,37.5655,33.4518,38.6032,40.1516,45.4388,49.5641,50.9238,48.2769,51.634,55.2956,59.4942,61.0373,63.4459,2000
000078.SZ,67.9753,72.63,35.1179,39.8365,58.4621,61.0508,79.7985,76.2135,71.4796,71.8892,78.1156,78.2385,79.9178,81.9737,76.4565,81.4926,83.2078,64.7212,79.0469,82.691,1998
000088.SZ,26.9636,55.14,51.6397,37.7334,25.9593,8.6783,7.3653,7.058,4.4432,8.0665,7.9491,7.8657,7.7074,7.4929,8.5955,18.8218,22.9364,21.5342,23.8875,24.8228,1997
000089.SZ,23.2222,24.0763,16.5517,8.2687,13.5336,11.5558,10.3925,7.3112,7.4023,13.9359,10.3256,10.4214,25.1293,29.3495,34.1296,37.6038,14.2207,14.1008,14.4605,13.351,1998
000090.SZ,62.9548,66.9283,66.5752,60.832,54.5737,57.1556,60.164,53.9804,53.2721,61.3565,55.2343,53.9683,59.0704,62.4482,65.5718,66.4769,62.5577,67.1569,74.455,72.4716,1999
000096.SZ,51.1356,29.2703,22.4336,20.012,14.8348,14.2328,14.1975,15.9196,13.2568,5.046,10.2602,7.9303,8.8711,9.312,8.5742,7.0359,8.9219,5.1592,5.93,5.5786,2000
000099.SZ,49.4506,24.5365,18.8921,33.386,27.825,33.3052,35.9594,36.6934,40.2758,37.8659,39.1922,35.6164,36.03,43.5512,36.0138,38.8661,43.2835,41.2218,45.5037,43.4482,2000
000100.SZ,0,71.2785,64.2611,69.6312,67.395,68.6053,74.2927,78.7919,72.6481,73.2179,72.1231,66.1685,73.9467,74.628,74.4391,71.0795,66.3286,68.9087,66.2227,68.4216,2004
000150.SZ,59.9018,11.6321,1.7576,2.4902,7.3844,8.2247,18.2658,15.736,49.6151,48.0059,34.7549,28.5637,52.8672,57.4363,70.6744,67.3085,63.0016,65.133,68.845,69.5233,2000
000151.SZ,46.6534,20.6501,27.4825,18.1809,23.9428,59.7171,62.2527,59.13,15.343,22.4753,19.7865,19.0006,27.2902,45.525,60.6677,65.6582,57.9701,51.7535,54.077,53.6344,2000
000153.SZ,60.6466,16.1132,24.4304,18.0515,21.838,34.0271,45.1264,41.3126,41.3116,43.8817,43.6987,40.916,41.9497,46.5688,46.7801,48.7414,48.6291,53.7108,55.9038,57.0549,2000
000155.SZ,57.4886,25.8339,28.8543,23.0126,20.6898,33.7143,30.5274,35.2069,34.9825,35.1958,39.6789,49.5575,52.3088,53.6233,74.215,164.9887,326.1896,3.0155,45.8189,47.5944,2000
000156.SZ,49.6867,26.9259,28.1018,32.4125,69.7582,84.4552,169.0677,179.7721,196.8474,262.6998,237.3457,200.3019,169.5749,74.873,64.3314,60.2917,26.9583,27.9278,28.0398,27.721,2000
000157.SZ,50.4817,14.3351,17.0452,29.396,51.0855,53.6709,57.5902,56.1712,56.0398,77.1943,77.615,56.3865,50.2181,53.707,53.0345,56.006,56.6712,57.6009,54.0256,58.5172,2000
000158.SZ,59.7862,37.0069,39.3123,38.5052,42.5818,52.0288,54.8685,53.3263,54.9737,48.4158,45.5477,49.943,54.3603,57.5353,57.6942,55.4528,50.3495,55.1411,52.987,56.9219,2000
000159.SZ,72.9259,35.7237,60.8822,62.3312,61.8549,56.7277,54.9307,57.7996,50.6343,45.2404,49.3682,46.7699,36.2134,30.2494,30.427,26.4477,26.0288,29.2732,31.0459,21.8467,2000
000166.SZ,0,0,0,87.3741,85.7821,96.6497,87.0752,91.0471,85.1878,75.7975,82.6254,75.7077,69.6189,68.9354,72.6371,83.7511,84.4513,80.3719,80.9945,79.5252,2015
000301.SZ,59.9744,32.0413,32.677,48.5188,54.3128,58.906,60.7371,30.8239,27.5575,35.3383,35.9717,31.9968,26.5155,24.7966,19.1626,21.5455,26.4526,30.2185,18.6972,40.7513,2000
000333.SZ,0,0,0,0,65.1252,68.0463,69.5693,69.4817,68.748,68.9399,68.1535,69.9817,67.4205,62.1988,59.6883,61.983,56.5113,59.5683,66.5768,64.9397,2013
000338.SZ,0,0,0,69.165,80.9144,56.1134,54.3252,62.2688,58.0443,61.3005,56.7584,55.1952,53.0377,52.6552,56.2831,66.0711,63.6761,72.8267,70.2829,69.6705,2007
000400.SZ,28.6719,30.9568,42.24,41.0563,39.9245,46.4447,48.3561,53.2813,49.966,50.229,44.9573,52.0769,58.0492,53.9772,53.9619,42.2345,44.9712,47.2021,46.9273,42.6969,1997
000401.SZ,35.8741,31.0304,44.4192,52.0543,62.1505,58.0587,63.5387,61.5885,67.1035,50.4574,64.3191,69.2911,65.4412,67.7956,67.7456,69.4987,72.5467,73.0765,72.5263,61.5594,1996
000402.SZ,45.1456,64.7973,68.6576,68.8091,69.5309,64.7396,66.1442,63.6058,64.6314,46.1092,62.3564,68.1675,69.0309,69.9479,67.8514,69.3987,72.555,72.4098,73.0814,74.9551,1996
000403.SZ,49.8487,49.152,50.1087,49.5628,62.5027,71.5387,94.5986,103.0076,99.4021,85.4078,89.0046,70.3921,70.5722,73.0624,70.3759,61.5809,58.4694,56.0119,58.9444,52.9828,1996
000404.SZ,20.0244,33.2374,43.4125,53.9165,59.8049,61.9402,70.5534,72.9887,74.4038,67.3729,68.8138,75.2424,77.6426,76.3796,60.9224,59.1573,57.4696,59.8875,60.2868,58.2463,1996
000407.SZ,46.3414,36.8182,45.5242,48.6198,45.796,49.1606,55.1538,61.0714,67.7141,55.066,52.568,53.25,55.2447,58.5817,61.5876,50.6253,49.4332,41.451,46.5132,57.4102,1996
000408.SZ,49.6089,47.4813,46.6955,47.9228,59.2408,56.9306,68.3085,59.1991,63.8465,60.9795,73.9263,62.671,60.0549,60.7177,66.4357,69.855,83.3984,18.6463,15.6207,19.2072,1996
000409.SZ,7.3231,20.9153,17.2461,24.9013,73.0375,45.0141,46.8488,52.4075,19.0932,18.9893,20.7246,25.0909,11.0442,21.3988,38.3685,61.7375,72.7898,78.185,81.8473,55.1379,1996
000410.SZ,71.0622,66.8924,75.5385,79.3076,79.4855,80.2965,79.0395,76.77,81.1304,85.1519,84.1649,85.2209,86.8213,87.5378,83.3668,86.3882,89.864,96.6771,95.2312,99.2637,1996
000411.SZ,69.7725,84.1119,84.9676,86.8419,77.4581,80.4841,81.2502,80.5006,79.4352,80.8319,81.2174,81.415,75.0787,74.5088,74.0446,73.7726,75.2556,75.7153,79.0254,76.8319,1996
000413.SZ,75.825,61.3453,58.7225,55.5224,50.7545,45.7796,65.9062,40.7475,40.1233,34.7825,36.2231,36.3774,30.5501,75.5861,34.9694,48.0613,49.437,50.7345,52.6364,53.9472,1996
000415.SZ,22.7413,43.8445,47.6175,51.5949,65.2569,53.1511,54.7908,55.8619,57.2603,65.4681,74.5751,78.2727,54.1802,68.0917,85.3207,81.397,75.3311,82.5802,88.2109,80.7246,1996
000416.SZ,42.8898,41.1032,32.5333,44.9503,19.935,20.1793,25.4805,21.4175,17.6653,19.4119,24.1461,23.2765,12.1643,11.8874,11.9955,4.9781,37.754,1.9555,4.2377,2.2125,1996
000417.SZ,35.0748,38.1662,40.1576,48.6452,57.0449,57.5696,59.6986,61.8061,59.5032,64.4616,64.5623,63.0959,56.5579,53.9711,54.0901,53.2677,53.0825,55.1745,57.2341,57.5794,1996
000419.SZ,57.9865,45.0551,42.6236,44.2692,50.3235,58.6928,54.2826,58.2909,56.5869,60.9326,71.7833,71.8966,53.2363,53.0868,52.0257,48.7812,48.7041,47.5139,47.0669,39.4411,1996
000420.SZ,36.7923,44.1467,47.9734,45.786,45.625,44.8152,43.2248,49.0556,50.0251,58.8252,63.713,68.6778,80.1884,82.5412,95.7023,69.2103,63.2747,41.7175,55.0183,59.1152,1996
000421.SZ,40.5749,48.6699,55.3054,48.9186,54.6636,75.3182,82.5804,77.373,68.1201,66.825,63.5898,63.6461,62.1109,54.628,47.894,38.7614,47.4536,49.1874,68.6656,69.7497,1996
000422.SZ,30.1083,38.7662,40.6798,46.863,52.4016,48.4156,51.5543,62.0702,68.914,72.052,72.7806,72.4969,73.6392,73.595,78.8887,79.884,79.8186,82.8879,95.1838,91.8647,1996
000423.SZ,29.5149,16.5298,22.0619,19.2346,11.9486,11.3971,16.1849,20.6979,21.4278,23.4181,21.0992,21.69,17.7752,19.0484,14.9746,19.2,17.7256,15.7136,20.2369,18.3198,1996
000425.SZ,61.4299,57.4906,54.4233,58.1754,61.9032,64.9594,66.0507,65.2111,60.6849,63.7826,70.7521,51.3903,56.3431,61.3681,59.8504,58.1602,51.7557,53.4267,51.6661,50.4644,1996
000426.SZ,30.9122,30.5607,37.7328,48.7794,64.052,58.3892,48.1003,49.6776,46.5867,48.8947,28.7939,30.2007,48.6809,48.7297,35.8713,29.9452,33.7222,50.1488,42.3948,42.7777,1996
000428.SZ,20.0705,24.8461,36.5215,34.7226,41.4443,62.6825,57.1158,60.4046,66.3878,58.9695,62.7966,65.925,68.591,73.1865,76.369,80.305,64.2123,66.6576,67.6985,65.8974,1996
000429.SZ,16.6306,11.1646,31.9857,33.0518,36.1891,35.8942,37.5266,40.6788,34.8792,47.5639,54.9822,54.4009,59.7053,61.1355,60.1973,53.0826,49.3845,44.9772,42.7832,38.3508,1998
000430.SZ,33.4757,70.9516,35.329,39.8286,41.2117,53.6366,62.9682,115.133,116.4787,109.6531,109.9813,103.7456,37.6404,25.5149,28.0697,27.2118,29.778,66.7676,33.1729,36.453,1996
000488.SZ,48.0386,36.173,47.1052,50.2472,48.2111,58.3441,59.9854,61.6255,51.9308,46.6842,47.7652,56.4953,67.1543,69.9418,69.1966,74.7491,77.8623,72.5773,71.3381,75.4349,2000
000498.SZ,40.7135,52.7328,67.3894,74.2359,74.673,75.4045,81.0241,96.2082,181.5999,188.9506,98.3103,78.2854,3.8248,77.1108,75.5201,73.5114,70.8156,76.9289,76.9372,73.3793,1997
000501.SZ,55.336,57.6942,64.4107,66.7298,68.5305,70.3333,68.234,68.5632,69.5084,70.319,73.4018,75.1975,76.9568,76.0921,75.2536,75.9467,76.7476,65.9722,60.1671,63.9567,1992
000502.SZ,44.588,38.5761,47.5878,47.6069,50.7511,51.0067,50.1162,62.904,62.1712,60.6376,38.2128,65.9987,40.6705,21.2002,21.0434,16.7579,47.5371,59.6444,71.5851,47.2495,1992
000503.SZ,50.0107,47.6215,50.4821,44.6195,29.1411,20.476,21.2038,20.2007,16.7579,19.2152,19.2789,16.6907,11.1885,12.8211,10.9044,7.4383,6.8741,5.3002,3.8413,4.8998,1992
000504.SZ,63.8107,35.3907,46.3729,37.5398,28.9132,26.5,31.1972,30.1727,34.0976,48.1551,64.9683,43.8212,52.8417,127.3508,97.1638,93.4099,111.8161,73.5191,68.2708,68.5587,1992
000505.SZ,55.9263,42.28,44.2334,61.7135,63.2561,75.2292,90.8302,67.5337,77.6203,86.6267,67.2578,64.2128,69.5355,82.3408,89.6609,98.8419,113.6017,95.5978,57.2467,42.2619,1992
000506.SZ,57.1938,61.5775,51.8193,54.8006,55.345,54.2706,64.1062,101319.5767,8255.9593,85.8397,80.2116,82.2343,78.6778,69.2001,45.0567,51.5011,52.4292,51.1496,57.663,55.9942,1993
000507.SZ,16.9573,17.737,26.2669,13.2254,13.3638,11.2114,13.3397,51.1721,55.7693,32.8355,26.9815,21.8068,47.6831,43.75,35.4787,50.672,48.8875,49.0038,47.7613,52.2906,1993
000509.SZ,38.0791,45.131,36.6666,47.0986,62.6514,71.7564,83.6885,81.1366,77.8058,95.7424,102.4376,101.0435,123.3031,146.9336,90.1571,98.0329,94.1537,93.4028,88.8114,92.6764,1993
000510.SZ,46.2853,41.5514,58.3883,62.9814,64.426,63.6931,65.7807,57.0169,55.2611,57.8799,58.9261,51.3404,52.4906,50.9003,48.871,55.9173,48.4045,35.885,41.6092,35.626,1993
000513.SZ,37.4845,36.5951,38.1443,39.1638,44.8371,46.7764,42.7613,42.8023,32.413,37.2558,28.7711,27.9313,34.5714,43.5524,45.1033,44.0964,40.4534,32.5153,29.3382,32.6166,1993
000514.SZ,63.8925,63.4041,91.5792,29.7417,73.6466,51.7111,72.9316,70.904,29.1571,31.6078,36.4112,46.7011,45.6428,55.1443,59.157,56.5628,54.7649,48.9082,45.1933,47.2779,1993
000516.SZ,43.8614,54.0813,48.9,47.5937,45.5171,46.1234,56.6295,57.779,56.5539,59.8935,61.1367,60.5198,64.4467,67.1566,64.4833,54.5332,37.3586,37.0194,37.7534,20.9426,1993
000517.SZ,28.2113,53.5287,59.1186,34.5245,44.8728,90.7261,119.0591,120.4242,149.2262,1362.9115,66.9169,73.4616,77.6253,73.887,60.4261,38.7116,54.3365,66.8969,67.8841,80.3889,1993
000518.SZ,27.6318,25.4263,9.1412,7.1961,10.9356,20.3297,22.5834,17.681,5.604,10.7216,5.3564,8.5566,5.5853,9.0497,11.1607,11.7947,27.0619,39.9331,27.4877,30.5737,1993
000519.SZ,47.1906,47.3268,32.6467,31.5072,34.3985,31.1748,37.3488,27.3242,29.251,25.2087,31.6073,24.5625,25.6212,25.2177,26.6653,18.7715,19.2024,28.2296,22.6262,24.5685,1993
000520.SZ,11.7825,9.1919,14.7014,13.1676,6.7026,9.6601,4.7314,64.2317,66.9896,72.901,82.1311,85.3835,97.3778,110.8857,861.1787,75.3074,50.1002,49.6333,39.1237,39.9409,1993
000521.SZ,44.8367,45.4814,54.4643,54.9838,61.885,63.0008,64.2527,61.0311,68.3432,68.2342,71.8073,61.4091,62.4569,62.1935,62.3602,61.834,62.2796,58.6964,67.6899,66.999,1993
000523.SZ,18.7349,21.7193,32.4837,29.5068,30.9554,30.2294,32.6181,32.8459,36.1231,32.1461,38.723,48.9093,34.5721,44.9016,58.191,64.2641,68.796,57.1952,61.7673,73.211,1993
000524.SZ,2.1104,13.9899,11.3054,11.1927,35.2247,28.5707,26.0998,31.1605,27.1042,24.6785,24.2701,18.0748,17.3977,17.7834,16.0154,29.115,26.9534,26.9299,41.9242,43.2239,1993
000525.SZ,38.526,30.6203,42.8054,38.6097,35.9707,46.7121,64.0568,68.7466,73.0627,75.6393,80.0544,80.2555,62.0172,65.0526,65.5206,63.1668,51.9008,54.1315,64.2512,64.4885,1993
000526.SZ,29.8397,28.3264,61.3511,27.3397,19.709,22.6017,29.6303,35.6164,22.107,20.8478,22.1908,18.4769,20.5193,20.1354,21.4055,21.4994,57.0159,98.7003,98.1727,97.9221,1993
000528.SZ,38.1329,40.2631,41.4064,46.5207,42.1204,37.4867,38.3526,39.1863,45.0719,57.7239,57.0544,54.4765,58.9365,58.6932,57.7607,56.1288,56.3075,57.0183,57.9048,61.4775,1993
000529.SZ,39.6892,39.6451,45.5293,73.8137,90.9667,115.6376,159.5807,184.0578,193.9329,41.1897,29.5416,27.863,29.1967,29.8454,29.3831,27.0361,20.8073,21.4726,29.1799,25.6164,1993
000530.SZ,32.8147,36.0906,37.2081,35.047,32.6531,29.1471,30.7806,29.4957,35.398,36.0596,34.3341,37.5602,39.5404,34.9769,32.2938,32.4261,33.5244,33.4328,37.8105,37.8905,1993
000531.SZ,50.4653,41.847,43.9165,52.2047,53.1077,45.445,46.7615,54.0048,62.8059,70.2541,65.7278,61.8082,65.7995,68.75,67.673,53.5875,52.846,53.3676,54.1766,58.8476,1994
000532.SZ,5.0188,6.9116,2.9925,15.9634,16.6569,31.4133,24.0269,25.1474,24.5363,20.8297,18.9438,20.5617,18.351,13.7633,18.7312,21.3197,36.587,58.2156,62.8915,63.67,1994
000533.SZ,55.4583,60.2312,90.425,87.198,81.5916,81.4108,85.1447,82.6036,77.3274,76.4149,66.2236,59.6963,53.7735,54.6238,49.7427,48.3665,49.158,36.7516,50.0873,62.2565,1994
000534.SZ,1.8431,4.9596,1.1678,1.2591,1.0827,0.8143,1.2581,25.9857,22.102,51.1829,51.2337,46.429,51.6649,61.3467,59.5931,53.2798,49.5967,40.3374,35.8626,40.9483,1994
000536.SZ,97.815,109.2589,106.4454,98.3934,113.7834,107.849,108.0443,90.8695,79.0844,74.7619,40.4139,32.7206,26.9682,43.7781,61.9171,61.7403,66.3016,30.9024,38.9247,60.5061,1993
