code,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
002178.SZ,0,0,0,0,0,0,0,0,0,0.615763547,0,0.515039143,0,0,0.269540243,0.524475524,0.452488688,0.173159235,0,0,2007
002179.SZ,0,0,0,0,0,0,0,0,0,0.434593655,0.158202816,0.180570603,0.426829268,0.735294118,0.600600601,0.425894378,0.263435195,0.278282509,0.304709187,0.385986051,2007
002180.SZ,0,0,0,0,0,0,0,0,0,3.333333333,0.429922614,0.487804878,0.580720093,0.971817298,0.537634409,0.425350915,0,0.106685633,0.43936796,0.348982836,2007
002181.SZ,0,0,0,0,0,0,0,0,0,0.983740948,0.3003003,0.154083205,0.274473925,0,0.944287063,0.1953125,0,0,0.143442623,0.332409972,2007
002182.SZ,0,0,0,0,0,0,0,0,0,1.141552511,0.310945274,0.265674814,0,0.603136309,0.683994528,0.894454383,0.696191905,0.537345513,0.852878465,1.602564103,2007
002183.SZ,0,0,0,0,0,0,0,0,0,1.03626943,1.234567901,0.562113547,1.587301588,1.709401709,0.727802038,0,0.544389811,0.740309448,0.822695035,0.399201597,2007
002184.SZ,0,0,0,0,0,0,0,0,0,0.869565217,0.89047195,0.290697674,0.750750751,0.965250965,0.636942675,0.687442713,0.348756103,0.490000552,0.823590927,0,2007
002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0.275315236,0,1.373626374,0.454132607,0.480384307,0.33463469,0.413907285,0.234741784,0.492610837,2007
002186.SZ,0,0,0,0,0,0,0,0,0,1.599289205,1.274992756,1.467065868,1.855976244,1.916320664,1.324152542,1.060367454,0.956521739,1.090909091,1.477272727,1.58172232,2007
002187.SZ,0,0,0,0,0,0,0,0,0,1.783590963,1.111111111,1.330868762,1.145475372,2.228163993,2.38948626,2.388535032,1.833740831,2.124645892,2.946954813,3.680981595,2007
002188.SZ,0,0,0,0,0,0,0,0,0,2.167630058,0,0.352858151,0,0,0,0,0,0,0,0,2007
002189.SZ,0,0,0,0,0,0,0,0,0,1.057082452,0.458190149,0,0.25862069,0,0.223390276,0.088082902,0.049751244,0.091575092,0.138274336,0.554638788,2007
002190.SZ,0,0,0,0,0,0,0,0,0,1.124606388,1.272264631,0.205592105,0,1.0077259,0.660066007,0.21875,0.228519196,0.375234522,0,0,2007
002191.SZ,0,0,0,0,0,0,0,0,0,0.480769231,1.385041551,3.514938489,4.746835443,2.197802198,0,1.094091904,0.976559531,2.384287488,3.26155027,3.764231814,2007
002192.SZ,0,0,0,0,0,0,0,0,0,1.655629139,0,0,0.359195402,0,0,0,0,0,0.143495321,1.13689693,2007
002193.SZ,0,0,0,0,0,0,0,0,0,1.101321586,0.414250207,0.379266751,0.598205384,0,0,0.121580547,0.077319588,0.08908686,0.607533414,0.570776256,2007
002194.SZ,0,0,0,0,0,0,0,0,0,1.818181818,2.205363444,1.798561151,3.136762861,4.118616145,1.738122827,0.934579439,0.058823529,0,0,0.788643533,2007
002195.SZ,0,0,0,0,0,0,0,0,0,0.693000693,0.476190476,0.435919791,0.391006843,0.848896435,0.636429739,0.234027615,0.296158443,0.441696113,0.513093216,0.812244293,2007
002196.SZ,0,0,0,0,0,0,0,0,0,3.529411765,0.528634361,0.307219662,0.834028357,1.409774436,1.307946048,0.68512413,0.325871524,0.208681135,0.534188034,0,2007
002197.SZ,0,0,0,0,0,0,0,0,0,1.5625,0.536768653,0.596302922,0,1.086956522,0.344491681,0.397361242,0.224887556,0.306560392,0.402900886,0,2007
002198.SZ,0,0,0,0,0,0,0,0,0,0,0,0.294637596,0.503144654,0,0.166570329,0,0,0,0.32546786,0,2007
002199.SZ,0,0,0,0,0,0,0,0,0,1.12945265,0.547885163,0.524109015,1.28968254,1.159420293,0,0,0,0,0,0,2007
002200.SZ,0,0,0,0,0,0,0,0,0,0,0.580922505,0,0,0,0,0,0,0,0,0,2007
002201.SZ,0,0,0,0,0,0,0,0,0,0.123962369,0,0.604741171,0,0.148809524,0,0.217329139,0.074953154,0,0,0,2007
002202.SZ,0,0,0,0,0,0,0,0,0,0.198019802,0.697836706,1.888092945,4.387096774,0.927643785,0.652431791,2.830856334,2.106186924,1.168907072,1.061007958,0,2007
002203.SZ,0,0,0,0,0,0,0,0,0,2.177068215,0.820793434,0.661157025,0.855973414,1.068090788,0.871839582,0.908059024,0.545454545,0.744416873,0.769230769,0.907466603,2008
002204.SZ,0,0,0,0,0,0,0,0,0,0.986842105,0.689655172,0.52184466,0.216377832,0.833333334,0.597014926,0.175145955,0.15,0.225225225,0.232018561,0.844594595,2008
002205.SZ,0,0,0,0,0,0,0,0,0,1.011804384,0.16,0.032,0.723065799,0.58411215,0.338294993,1.035077631,0,0,0.23715415,0,2008
002206.SZ,0,0,0,0,0,0,0,0,0,1.549186677,0.591715976,0.689655172,2.5,6.825938567,3.057553957,3.722084367,2.641509434,2.612330199,0,10.49868766,2008
002207.SZ,0,0,0,0,0,0,0,0,0,1.129943503,0.865426222,0,0,0.448833034,0.299342427,0.056179775,0,0,0,0,2008
002208.SZ,0,0,0,0,0,0,0,0,0,1.019367992,0.931098696,0.273224044,1.792114695,1.410437236,0.764525994,1.210653753,0.204081633,0.62150404,1.094091904,1.012145749,2008
002209.SZ,0,0,0,0,0,0,0,0,0,0.634517766,0.246157096,0.475511175,0.676589986,0.801282051,0.44709389,0.110253583,0.043649062,0,0.119402985,0.088235294,2008
002210.SZ,0,0,0,0,0,0,0,0,0,1.225490196,0.555555556,0.307219662,0.523560209,1.517220452,0.58910162,0.606060606,0.275608636,0.596205962,0.282714055,0,2008
002211.SZ,0,0,0,0,0,0,0,0,0,1.623376623,0.331125828,0.149363928,0,0,0,0,0,0,0,0,2008
002212.SZ,0,0,0,0,0,0,0,0,0,0.151745068,3.724394786,0,0.981996727,1.072961373,1.960784314,0.252764613,0.129963899,0.238551145,0.1998002,0,2008
002213.SZ,0,0,0,0,0,0,0,0,0,1.416430595,0.725689405,0.29154519,0.661375661,0.830564784,0.611246944,0.15136226,0,0.037383178,0,0,2008
002214.SZ,0,0,0,0,0,0,0,0,0,0.67294751,0.335683115,0.245098039,0.263852243,0.666666667,0.329163924,0.242130751,0.15743073,0.226244344,0.314070352,0.546448087,2008
002215.SZ,0,0,0,0,0,0,0,0,0,0.64460679,0.446794251,0.859845228,2.951807229,1.610760753,0.694274898,1.160092807,0.527091891,0,2.057613169,0,2008
002216.SZ,0,0,0,0,0,0,0,0,0,0,0.458085204,0.530503979,0.586811741,0.43421624,0.444642063,0.154559505,0.114135206,0.081967213,0.246913039,0.408093019,2008
002217.SZ,0,0,0,0,0,0,0,0,0,0.148578811,0.651465798,0.578034682,0.756620429,1.439884809,0,0.13712047,0.09439528,0.516014297,0.38,0.94017094,2008
002218.SZ,0,0,0,0,0,0,0,0,0,0.126569461,0.068362045,0.142392189,0.317158262,0,0,0.675705334,0.454959054,0.556173526,0.571428571,0,2008
002219.SZ,0,0,0,0,0,0,0,0,0,0,0.112359551,0.133816121,0.176239182,0.104102878,0,0,0,0,0,0,2008
002220.SZ,0,0,0,0,0,0,0,0,0,0.229526258,0.863083562,0.253036437,0,2.38744884,0,0.466744457,0.364730653,0.370644922,0.347705146,0,2008
002221.SZ,0,0,0,0,0,0,0,0,0,0.362173038,0.172711572,0.104257168,0.256391008,0.22332565,0.143815916,0.181928441,0.218135158,0.403551251,0.384930385,0.459057072,2008
002222.SZ,0,0,0,0,0,0,0,0,0,4.146730463,2.196836555,0.97826087,2.051282051,2.016806723,1.300390117,0,0.210881485,0.73800738,0.548546352,1.024590164,2008
002223.SZ,0,0,0,0,0,0,0,0,0,0,0.584282793,0.119965746,0,0.496277916,0.437828371,0,1.040312094,1.289490651,0.765306122,0.764915859,2008
002224.SZ,0,0,0,0,0,0,0,0,0,0,0.17921147,0.427899016,0.570776256,1.215066829,0.587889478,1.152073733,0.460503349,0.665362762,0.576036866,0.302275374,2008
002225.SZ,0,0,0,0,0,0,0,0,0,1.559251559,0.566652501,0.709848126,0.657462196,0.683994528,0.855256184,0.745127794,0.388107402,0.297619048,0,1.583710407,2008
002226.SZ,0,0,0,0,0,0,0,0,0,0,0.160289804,0,3.162055336,1.643385374,2.093496242,3.577106518,0,0.638792102,1.416339686,0,2008
002227.SZ,0,0,0,0,0,0,0,0,0,0,0.913659205,0.321440051,0.44603033,0.611620795,0.34060631,0.422838615,0.050595342,0.041373604,0.10989011,0.196656834,2008
002228.SZ,0,0,0,0,0,0,0,0,0,0,0.834891798,0.536693297,0.645438898,2.283105023,1.526717557,0.795179281,0.592417062,0.952380952,1.168224299,1.168224299,2008
002229.SZ,0,0,0,0,0,0,0,0,0,0,0.74649149,0.808625337,0.917980098,2.396455055,0.378746594,0,0,0.064103843,0.638297872,0.41135094,2008
002230.SZ,0,0,0,0,0,0,0,0,0,0,0.460532375,0.253164557,0.364398497,0.330033004,0.313479624,0.566261057,0.271013009,0.372228069,0.16904484,0,2008
002231.SZ,0,0,0,0,0,0,0,0,0,0,0.530503979,0.455684666,0.762426845,1.231527094,0,0.127226463,0,0,0.090909091,0,2008
002232.SZ,0,0,0,0,0,0,0,0,0,0,0.83621684,0.434971727,0,0,0.144356955,0.019474197,0.004699248,0.751314801,0.472589792,0.191458027,2008
002233.SZ,0,0,0,0,0,0,0,0,0,0,0.730371272,0.307692308,0.422033002,2.619047619,1.244167963,2.753195674,1.228668942,2.245989305,2.518891688,8.449304175,2008
002234.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.264810498,5.208333333,0,0,0,0,0,0,2008
002235.SZ,0,0,0,0,0,0,0,0,0,0,0.503144654,0,0,0,2.356267672,0,0,0,0,0,2008
002236.SZ,0,0,0,0,0,0,0,0,0,0,0.310859353,0.342428537,0.504032258,0.269687163,0.190591774,0.455580866,0.54200542,0.730994152,0.866175834,0.872599699,2008
002237.SZ,0,0,0,0,0,0,0,0,0,0,0.333396837,0,0,0.647388865,0,1.233806292,0,0,0.941619586,0,2008
002238.SZ,0,0,0,0,0,0,0,0,0,0,0.471475719,0.367647059,0.483652544,0.932835821,0.757002271,1.426533524,0.900900901,2.04778157,2.485089463,7.692307692,2008
002239.SZ,0,0,0,0,0,0,0,0,0,0,0.486618005,0.485436893,0.188323917,0.181653043,0.159235669,0,0.054585153,0.382409178,0.371287129,0,2008
002240.SZ,0,0,0,0,0,0,0,0,0,0,0.868809731,0,0,0,0,0,0,0,0,0,2008
002241.SZ,0,0,0,0,0,0,0,0,0,0,0.542495479,0.116819536,0.416666667,0.530503979,0.237552262,0.407664085,0.289046096,0.566475017,0.576368876,1.453488372,2008
002242.SZ,0,0,0,0,0,0,0,0,0,0,1.466060695,3.096660031,15.40436457,1.862464183,5.060728745,5.419136606,3.085728303,0,7.66057749,4.995965483,2008
002243.SZ,0,0,0,0,0,0,0,0,0,0,0.697767147,0.840336134,0,1.515151515,0.330953413,0,0,0.366568915,0.625782228,0.361794501,2008
002244.SZ,0,0,0,0,0,0,0,0,0,0,0.648556696,0.443262411,0.987306065,0.534562212,1.333333333,1.865671642,0.477041496,0.974212034,1.044025157,1.507537688,2008
002245.SZ,0,0,0,0,0,0,0,0,0,0,0.187265918,0.170241743,0.494071146,0.364298725,0.488145049,0.804849402,0.299977606,0.283807532,0.390248231,0.640902712,2008
002246.SZ,0,0,0,0,0,0,0,0,0,0,0.326975477,0.2891845,3.428571429,0.641848524,0.352941176,0.3003003,0.141643059,0.209380235,0.34507944,0.832072617,2008
002247.SZ,0,0,0,0,0,0,0,0,0,0,0.26560425,0.527009223,2.654867257,0.740740741,0.502512563,0.954009923,0.965717045,0.552791598,0.515084621,0,2008
002248.SZ,0,0,0,0,0,0,0,0,0,0,0.190766883,0.188111362,0.432525952,0.728862974,0,0,0,0,0,0,2008
002249.SZ,0,0,0,0,0,0,0,0,0,0,1.147776184,0.963372575,1.680844918,3.751803752,1.337153773,2.411076065,1.858431207,0.927706331,1.578246183,0,2008
002250.SZ,0,0,0,0,0,0,0,0,0,0,0.694444444,0.449293967,0.65472667,0.394477318,0.476417342,0.828149005,0.635930048,0.685624185,0.941619586,0.211879715,2008
002251.SZ,0,0,0,0,0,0,0,0,0,0,0.177809388,2.303262956,1.461276181,2.213368747,2.628600431,1.69305053,0.920245399,0.607902736,0.55401662,1.347708895,2008
002252.SZ,0,0,0,0,0,0,0,0,0,0,2.157497303,1.27360413,1.670843776,2.039484418,0.105263158,0.221680337,0.125836632,0.13004368,0.085717844,0,2008
002253.SZ,0,0,0,0,0,0,0,0,0,0,1.144374256,1.045063122,1.100734922,1.425855513,0.73964497,0,0.375234522,0.481154771,0.586223742,0.907715582,2008
002254.SZ,0,0,0,0,0,0,0,0,0,3.921568627,2.151694459,1.100029334,4.678362573,2.747252747,0,0.524475524,0,0.809061489,0.429553265,0.461254613,2008
002255.SZ,0,0,0,0,0,0,0,0,0,0,0.309781368,0.455580866,0.640409862,0.365497076,0.68212824,0.370096225,0.288184438,0,0,0,2008
002256.SZ,0,0,0,0,0,0,0,0,0,0,1.293995859,0,0,0.862068966,0.245098039,0.596421471,0,0.778816199,1.777251185,0,2008
002258.SZ,0,0,0,0,0,0,0,0,0,0,2.000000005,1.38121547,0,0,0.923295455,0,1.01576954,0,0.617283951,1.522070015,2008
002259.SZ,0,0,0,0,0,0,0,0,0,0,0.725388601,0.445871232,0.91374269,0,0,0,0,0.139720559,0,0,2008
002260.SZ,0,0,0,0,0,0,0,0,0,0,0.774653343,0,0,1.700680272,0.809061489,0.095238095,0,0,0,0,2008
002261.SZ,0,0,0,0,0,0,0,0,0,0,0.178571429,0.193322636,0.346320346,0.288461539,0.101317123,0.327202898,0.102827763,0.167734876,0.129198966,0,2008
002262.SZ,0,0,0,0,0,0,0,0,0,0,0.355745286,0.162284972,0.26371308,0.183823529,0.202850043,0.241935484,0.204988042,0.28708134,0.350631136,0.664918486,2008
002263.SZ,0,0,0,0,0,0,0,0,0,0,0,0.79323884,1.279727618,1.700680272,0,0,0.307692308,0,0,0,2008
002264.SZ,0,0,0,0,0,0,0,0,0,0,2,0.298284862,0.387396008,1.048747852,0.906344411,0,0,0,0,0,2008
002265.SZ,0,0,0,0,0,0,0,0,0,0,0,0.081037277,0.191972077,0,0,0.098911968,0,0,0,0,2008
002266.SZ,0,0,0,0,0,0,0,0,0,0,0.703363914,0.468268525,0.678866588,1.015625,0.271492288,0.295857988,0.122850123,0.173611111,0.230946882,0.245700246,2008
002267.SZ,0,0,0,0,0,0,0,0,0,0,1.804239964,1.433349259,1.259445844,1.459854015,1.949317739,1.38760407,1.587301587,1.564129301,3.55450237,1.353179973,2008
002268.SZ,0,0,0,0,0,0,0,0,0,0,0.46142488,0.113622162,0.95438061,0.513874615,0.035460993,0.048701299,0.177904287,0.192775757,0.217202433,0.083986562,2008
002269.SZ,0,0,0,0,0,0,0,0,0,0,0.883002208,1.20585702,2.040816327,6.431852986,6.082725061,0.947867299,0,0,0,0,2008
002270.SZ,0,0,0,0,0,0,0,0,0,0,0.459347726,1.204819277,1.295336788,0.667735043,0.600240096,0.424808836,0.464517951,0,1.280683031,0.928725702,2008
002271.SZ,0,0,0,0,0,0,0,0,0,0,0.466946835,0.38071066,1.02124183,0.655737705,0.724047874,0.599880024,0.51203277,0.691562932,0.375375352,2.31660313,2008
002272.SZ,0,0,0,0,0,0,0,0,0,0,1.1676397,0.928677563,0,0.665076411,0.339366516,0,0,0,0,0,2008
002273.SZ,0,0,0,0,0,0,0,0,0,0,0.714898484,0.761765468,0,1.206343998,0.838574423,0.877055817,0.246305419,0.502512563,0.423908436,1.04603297,2008
002274.SZ,0,0,0,0,0,0,0,0,0,0,1.508295626,0,0,0.756429652,0,0,0.798722045,1.103752759,1.385041551,2.958579882,2008
002275.SZ,0,0,0,0,0,0,0,0,0,0,0,2.205292702,1.329385461,2.892263196,3.270111184,3.269754768,2.145922747,2.177463255,2.469135802,2.734375,2009
002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0.32808399,0,0.902168621,1.055004457,0.60733298,0.332225719,0,1.160092807,0.396825397,2009
002277.SZ,0,0,0,0,0,0,0,0,0,0,0,0.700280112,0.967741935,1.037057522,0.860648535,0.792623894,0.719942405,0.69637883,0.851788756,1.557222591,2009
002278.SZ,0,0,0,0,0,0,0,0,0,0,0,0.754830919,1.378169791,1.937984496,1.149777711,0.934579439,0,0,0,0.753012048,2009
002279.SZ,0,0,0,0,0,0,0,0,0,0,0,0.92500093,1.645639057,1.596424016,0.815660685,0.417261058,0.147710487,0.174856199,0.291142948,0,2009
002280.SZ,0,0,0,0,0,0,0,0,0,0,0,0.852514919,1.70212766,1.28342246,0.933125972,0.629084537,0.302848998,0.322118826,0,0,2009
002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0.544780998,0.773036487,1.287995878,0.661471493,1.387790129,0.771247834,0.636942675,0.594229404,0.662784394,2009
002282.SZ,0,0,0,0,0,0,0,0,0,0,0,1.604278075,1.962323391,1.314060447,0.605326877,0.594530321,0.186915888,0.217391304,0.75195392,0.358851675,2009
002283.SZ,0,0,0,0,0,0,0,0,0,0,0,0.215384615,0.400580843,0.47318612,0.260869565,0.278422274,0.179391927,0.232117528,0.524903224,0.925373134,2009
002284.SZ,0,0,0,0,0,0,0,0,0,0,0,0.411522634,1.01010101,1.748251748,1.136363636,0.776397516,0.483558994,0.710732054,1.113585746,0,2009
002285.SZ,0,0,0,0,0,0,0,0,0,0,0,0.565973663,1.177856302,1.715511079,1.464271769,0.39893617,0.246457178,1.052631579,0.717488789,0.413385827,2009
002286.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146241591,0,0.652443401,0.920245399,0.378310214,0.413793103,0.476474092,0.924024641,0.549450549,2009
002287.SZ,0,0,0,0,0,0,0,0,0,0,0,1.246481705,1.707317073,1.939058172,1.425942962,1.733511586,0.986050986,0.880559946,1.210153483,1.638688744,2009
002288.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.584795322,0.105746587,0.219010074,0.109678213,0.025684932,0,0,0,2009
002289.SZ,0,0,0,0,0,0,0,0,0,0,0,1.158748552,0,0.455373406,0,0,0,0,0,0,2009
002290.SZ,0,0,0,0,0,0,0,0,0,0,0,0.308899391,0.946969697,0.819134993,0.952380952,1.329787234,0.309501702,0,0.923076923,0,2009
002291.SZ,0,0,0,0,0,0,0,0,0,0,0,0.140151363,0,1.683501684,0,1.243781095,0,0,0,0,2009
002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.746120175,1.058761249,0.102061645,0.271186441,0.080069656,0.176211454,0,0,2009
002293.SZ,0,0,0,0,0,0,0,0,0,0,0,0.960482986,1.893333333,2.312138728,1.469970601,3.881987578,1.096491228,1.486988848,2.498467942,4.624277457,2009
002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.692616706,1.54766818,0.979112272,1.356589147,1.97461213,1.992031873,2.393980848,1.770303164,3.829583533,2009
002295.SZ,0,0,0,0,0,0,0,0,0,0,0,0.719026549,1.288659794,0,0,0,0.169563374,0,1.267569577,0.776196636,2009
002296.SZ,0,0,0,0,0,0,0,0,0,0,0,0.598234354,1.353598639,1.189532117,0,0.175953079,0.140318054,0.063331222,0,0,2009
002297.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120831319,0,0,0.185804737,0,0,0,0,0,2009
002298.SZ,0,0,0,0,0,0,0,0,0,0,0,0.261437908,0.625,0.119535616,0.273295989,0,0.166579906,0.289645185,0.556792873,0.898305085,2009
002299.SZ,0,0,0,0,0,0,0,0,0,0,0,0.50069541,0.758773251,3.08988764,0,0,0,2.356267672,0,6.045949214,2009
002300.SZ,0,0,0,0,0,0,0,0,0,0,0,2.136752137,2.982107356,4.608938547,4.552529183,3.916083916,1.666666667,2.201257862,2.004454343,2.218114603,2009
002301.SZ,0,0,0,0,0,0,0,0,0,0,0,1.2180268,0,0.928230077,0.248138958,0.235017626,0,0.105553486,0.289017341,3.546099291,2009
002302.SZ,0,0,0,0,0,0,0,0,0,0,0,1.013171226,0,0.728332119,0.322357137,0.660938533,0.561167228,0.873655914,0.399543379,0.791855204,2009
002303.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.501501502,0,0.282645562,0.558867362,0.175824176,0.214007782,1.857142857,4.301075269,2009
002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0.387687059,1.338759773,4.89955904,2.530044276,2.626203677,2.974504249,2.217391304,3.378378378,2009
002305.SZ,0,0,0,0,0,0,0,0,0,0,0,0.857632933,1.162790698,1.265822785,1.356062506,1.387731241,0,0.963391137,1.082251082,1.736111111,2009
002306.SZ,0,0,0,0,0,0,0,0,0,0,0,0.993031359,0,2.52016129,0.773694391,0,0,0,0,0,2009
002307.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205023065,0.359856529,0,0,0,0,0.952380952,0,0,2009
002308.SZ,0,0,0,0,0,0,0,0,0,0,0,0.754147813,1.285760206,2.502502503,3.392171286,0.424242424,0.060851927,0,0.351210036,0,2009
002309.SZ,0,0,0,0,0,0,0,0,0,0,0,0.193911189,0.517598344,0.444444444,0.598802395,0.531067446,0.532481363,0.703729768,0.920398899,0,2009
002310.SZ,0,0,0,0,0,0,0,0,0,0,0,0.144938039,0,0,0.318559901,0.351922036,0.22675737,0.212013863,0.322455884,0,2009
002311.SZ,0,0,0,0,0,0,0,0,0,0,0,0.500801282,0.561797753,0.67172699,0.913574776,2.067931252,2.258547915,2.038017769,1.072633534,1.29461939,2009
002312.SZ,0,0,0,0,0,0,0,0,0,0,0,0.569044006,0,0.960206237,0.270694567,0.418261511,0.179856115,0,0,0,2009
002313.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173310225,0.740740741,0.689845475,1.442401841,0,0,0.128755365,0.108024691,0.110717449,2009
002314.SZ,0,0,0,0,0,0,0,0,0,0,0,1.461988304,2.50501002,2.853067047,0,0,2.219598583,2.716535433,0,0,2009
002315.SZ,0,0,0,0,0,0,0,0,0,0,0,0.779727096,1.886792453,2.690884628,1.781737194,1.459854015,1.041558171,1.658649859,2.311604253,4.233700254,2009
002316.SZ,0,0,0,0,0,0,0,0,0,0,0,0.393871362,0.399042298,0.461041955,0.283125708,0.115207373,0.049285362,0,0,0.214592275,2009
002317.SZ,0,0,0,0,0,0,0,0,0,0,0,0.741894799,1.508978422,1.294498382,1.269035533,1.30176618,1.397352561,1.457489879,1.41955836,2.395209581,2009
002318.SZ,0,0,0,0,0,0,0,0,0,0,0,0.384231153,0.584795322,0.56022409,0.558659218,0.669344043,0.130718954,0.6,2.115654817,4.731922158,2009
002319.SZ,0,0,0,0,0,0,0,0,0,0,0,0.45475216,1.027749229,0.418410042,0.662251656,0.097087379,0.024594196,0,0.102466793,0,2009
002320.SZ,0,0,0,0,0,0,0,0,0,0,0,1.177394035,2.471984179,3.205128205,1.637554585,0.166204986,0.09478673,0.213967496,0.92208391,1.115241636,2009
002321.SZ,0,0,0,0,0,0,0,0,0,0,0,0.395256917,1.443001443,0.746268657,0,0,0,0,0.403551251,0,2009
002322.SZ,0,0,0,0,0,0,0,0,0,0,0,0.642921435,0.794701987,0.597694887,0.37202381,1.651527663,0.392434758,1.257334451,1.597444089,5.50660793,2009
002323.SZ,0,0,0,0,0,0,0,0,0,0,0,2.026342452,1.648351648,3.571428571,2.185314685,0,0.288307528,0.224570674,0,0,2009
002324.SZ,0,0,0,0,0,0,0,0,0,0,0,0.743310208,0.489236791,0.816993464,0.566572238,0.502512563,0.316656111,0.334896182,0.421052632,2.002002002,2009
002325.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205128205,0.493534695,0.49033024,0.408823576,0.460829493,0.243122201,0.258701681,0.419532546,0.343642832,2009
002326.SZ,0,0,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0.814995925,0.515559829,0.285138112,0,0.873226257,0,2009
002327.SZ,0,0,0,0,0,0,0,0,0,0,0,0.973956406,1.483050847,0,1.000425516,0.748251261,0.804899518,1.159580858,2.404156124,6.68289969,2009
002328.SZ,0,0,0,0,0,0,0,0,0,0,0,1.339285714,1.958863859,1.718213058,0.307062436,0.740740741,0.326603499,0.419384902,0.654069767,2,2009
002329.SZ,0,0,0,0,0,0,0,0,0,0,0,0.405597242,0.366300366,1.067235859,1.636661211,0.179533214,0,0.424929178,0.153374233,0,2010
002330.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096436059,0,0.439238653,0,0,0.090702948,0,2010
002331.SZ,0,0,0,0,0,0,0,0,0,0,0,1.319435282,0.932305973,1.348920863,0.667735045,0.324254215,0.184638109,0.280898876,0,0.334821429,2010
002332.SZ,0,0,0,0,0,0,0,0,0,0,0,1.503759398,2.971137521,2.235772358,1.422475107,0.917431193,0.660066007,0.777000777,0.734394125,1.060358891,2010
002333.SZ,0,0,0,0,0,0,0,0,0,0,0,1.271186441,1.092430469,1.788409596,1.966568338,2.654867257,0.924214418,0.685871056,0,0,2010
002334.SZ,0,0,0,0,0,0,0,0,0,0,0,0.731332732,0,1.048218029,0.446485831,1.030927637,0.460851036,0.619702667,1.761752322,1.167406477,2010
002335.SZ,0,0,0,0,0,0,0,0,0,0,0,0.513962652,2.387303128,1.193388696,1.108373232,0.467071462,0,1.39815711,3.280403283,6.44854493,2010
002336.SZ,0,0,0,0,0,0,0,0,0,0,0,2.016942315,3.293807642,5.549389567,0,0,0,0,0,0,2010
002337.SZ,0,0,0,0,0,0,0,0,0,0,0,0.882768362,1.627604167,1.030927835,2.23272118,0,0,0,0.185873606,0,2010
002338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.995024876,1.351351351,2.110919209,1.243265644,0.553097345,0.207669943,0.41322314,0.206896552,0.450045005,2010
002339.SZ,0,0,0,0,0,0,0,0,0,0,0,0.525900605,0.438212095,0.67704807,0.572737686,0.535236396,0.245901639,0.157563025,0.44198895,0.980392157,2010
002340.SZ,0,0,0,0,0,0,0,0,0,0,0,0.363587885,0.214683389,0.85106383,0.375234522,0.503095975,0.131578947,0.15395392,0.361613352,0.78125,2010
002341.SZ,0,0,0,0,0,0,0,0,0,0,0,0.482276344,0.900900901,0.757575758,0.603500302,0.074906367,0,0.052157421,0.127272727,0.227394028,2010
002342.SZ,0,0,0,0,0,0,0,0,0,0,0,1.36761488,1.344086022,0.726744186,0.346020761,0.098360656,0.065703022,0.05788712,0,0.090634441,2010
002343.SZ,0,0,0,0,0,0,0,0,0,0,0,1.809408926,1.908396947,3.008423586,4.396984925,0,0,0.205888864,0.50547599,0,2010
002344.SZ,0,0,0,0,0,0,0,0,0,0,0,0.54664723,1.104728237,0.94055681,0.601539942,0.754242615,0.228161669,0.441696113,1.513240858,0.461538462,2010
002345.SZ,0,0,0,0,0,0,0,0,0,0,0,0.958405214,1.351351351,1.804123711,1.132924056,1.19047619,0.592417062,0,1.860465116,0,2010
002346.SZ,0,0,0,0,0,0,0,0,0,0,0,0.185479597,0.833333333,1.28314799,0.798722045,0.49652433,0.510986203,0.250062516,1.070090958,1.6,2010
002347.SZ,0,0,0,0,0,0,0,0,0,0,0,0.762195122,1.436781609,1.936733376,0.360750135,0.294406281,0,0,0,0,2010
002348.SZ,0,0,0,0,0,0,0,0,0,0,0,0.466635558,1.82570594,3.778337531,0.762195122,0.588928151,0.285225328,0.259403372,0,0,2010
002349.SZ,0,0,0,0,0,0,0,0,0,0,0,0.264550265,0.369515012,0.525762355,0.397772474,0.579580918,0.258397933,0.744416873,0.655307995,0.872600349,2010
002350.SZ,0,0,0,0,0,0,0,0,0,0,0,1.839587932,1.062699256,1.688713763,1.902748414,1.223491028,0.245941958,0.751027256,0,1.973121839,2010
